Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,JORCAN,41.73,38.6,34.08,39.21,43.35,38.36,38.21,35.46,33.76,33.13,33.64,41.09
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,JORDÁN,485.14,380.66,353.16,467.53,475.51,477.82,492.52,472.83,476.38,427.66,379.39,393.67
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,PARAVARE,172.32,159.8,148.64,151.07,143.89,141.02,131.4,133.05,130.49,119.77,138.69,134.6
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,PIRITO,51.63,63.22,65.21,71.26,65.38,53.37,66.64,67.77,59.52,53.63,71.33,69.92
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,GARCERO,SARDINAS,952.84,865.57,887.79,848.31,895.59,870.65,873.84,876.14,868.2,769.91,768.76,761.7
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROCUÉ,GUARILAQUE,1091.56,1054.35,875.54,962.69,1109.99,1017.92,981.32,885.54,935.29,840.16,798.38,825.25
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROPENDOLA,OROPÉNDOLA,185.75,174.53,170.56,201.25,202.72,217.85,214.22,222.64,212.06,209.63,199.84,125.12
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PERENCO COLOMBIA LIMITED,OROPENDOLA,VIREO,131.1,117.77,115.9,115.2,146.25,127.18,131.48,135.42,132.64,133,127.5,149.01
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,JUAPE,81.48,81.5,78.29,75.4,83.81,83.87,89.65,130.84,121.73,124.61,118.93,104.29
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,SANTO DOMINGO,130.35,129.96,123.35,120.7,119.16,118.8,126.8,190.19,210.77,245.03,284.77,327.77
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,LA PUNTA,SANTO DOMINGO NORTE,457.87,438.75,434.42,424.17,395.68,394.93,300.26,0,0,0,0,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),Frontera Energy Colombia Corp Sucursal Colombia,MAPACHE,CASTAÑA,0,0,0,0,0,131.17,288.38,349.56,311.9,299.48,93.32,0
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),PETROLEOS COLOMBIANOS SA,TAPIR,RIO CRAVO ESTE,0,0,0,0,19.47,466.27,397.01,368.79,371.72,457.36,433.83,415.38
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA ESTE,0,0,0,1.22,0,0,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA ESTE,0,0,0,0,0,0,0.12,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA NORESTE,26.53,28.66,27.73,28.13,29.68,23.99,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA NORESTE,0,0,0,0,0,0,24.96,29.02,24.34,24.68,22.08,21.49
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA OESTE,359.82,359.3,237.08,250.75,269.4,264.27,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA OESTE,0,0,0,0,0,0,243.2,279.2,250.51,270.68,299.36,393.46
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA SUR,147.34,143.46,140.63,161.96,152.12,147.75,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,LA CUERVA,CUERVA SUR,0,0,0,0,0,0,132.29,151.61,145.08,149.76,149.23,144.84
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,YAMU,YAMÚ,55.81,55.6,52.9,48.67,49.47,47.95,0,0,0,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,YAMÚ,0,0,0,0,0,0,38.26,45.21,45.16,42.27,36.91,35.44
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA,DOROTEA B,1491.17,1517.17,1637.85,1970.9,1827.9,1703.25,1617.08,1569.7,1489.25,1550.36,1545.95,1536.71
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B,168.86,167.78,158.81,138.17,136.29,133.57,127.48,125.15,128.35,129.58,124.65,119.01
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B NORTE,35.95,34.67,33.75,31.8,31.48,29.36,38.11,37.69,37.3,36.42,35.44,36.4
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B SUR,51.17,50.76,54.12,53.72,51.32,50.23,48.42,43.79,42.27,25.54,9.61,9.97
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA C,23.81,23.23,22.49,21.54,21.28,21.61,0.24,0,0,11.22,27.97,29.84
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,AZOR,150.56,150.64,150.14,142.01,199.94,228.46,187.8,158.62,159.47,162.59,164.92,165.3
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,YAGUAZO,851.67,813.32,865.67,952.27,1041.44,1129.96,1057.26,1003.96,1009.52,955.23,959.95,1080.37
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 40,BEGONIA,375.04,367.18,357.1,346.24,339.89,329.44,324.65,316.69,307.08,305.4,299.46,288.9
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),"SUELOPETROL, C.A. SUCURSAL COLOMBIA",LLA 61,OMI,0,0,0,0,0,0,0,149.28,289.48,209.86,161.05,130.6
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA,170.59,170.04,153.89,154.14,148.78,149.06,134.01,142.99,125.89,124.88,101.72,98.1
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA ESTE,118.01,129.71,116.2,103.28,119.79,151.22,145.35,137.51,138.5,140.74,125.06,136.14
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA NORTE,209.15,189.09,190.56,155.41,155.32,144.23,151.38,143.4,142.82,139.86,130.08,122.38
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,ESTERO,ABEJAS,150.38,160.48,155.84,97.92,137.46,153.29,126.73,226.9,402.31,533.29,641.64,733.79
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,ESTERO,CHAPARRITO,275.42,278.8,273.01,268.93,266.68,257.2,257.72,251.89,248.52,254.48,243.32,246.66
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),TABASCO OIL COMPANY LLC,JAGUEYES 3432-B,ANDALUZ,136.39,163.71,170.84,158,154.58,143.33,141.97,131.45,128.27,123.26,120.43,120.9
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,YAMU,CARUPANA,160.33,160.2,152.56,113.09,64.25,71.01,0,0,0,0,0,0
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,CARUPANA,0,0,0,0,0,0,82.02,273.31,331.1,281.3,200.1,277.08
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,YAMU,POTRILLO,62.13,66.57,62.64,67.02,68.84,64.92,0,0,0,0,0,0
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PERENCO OIL AND GAS COLOMBIA LIMITED.,YAMU,POTRILLO,0,0,0,0,0,0,46.46,60.59,53.76,38.38,51.96,50.86
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 16,KONA,268.36,324.22,327.99,361.79,486.93,460.86,443.49,448.04,439.84,391.46,396.21,414.75
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,LEONO,38.87,91.03,129.8,137.47,144.08,146.6,120.46,117.85,121.59,120.43,118.73,121.76
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,PANTRO,0.65,1.09,1.98,0.68,9.86,8.71,6.21,9.13,5.89,7.44,8.45,7.32
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,TIGRO,12.67,0,0,0,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CASANARE ESTE,CEDRILLO,0,0,66.98,33.43,338.02,154,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CASANARE ESTE,CURITO,101.25,50.14,0,0,0,0,0,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),INVEPETROL LIMITED COLOMBIA,CASANARE ESTE,CURITO,0,0,0,0,0,0,0,0,0,0,26.61,104.69
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,ARAUCO,63.33,65.03,61.92,57.74,57.74,60.35,62.12,63.52,64.05,65.6,49.02,49.07
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CARETO,205.86,200.42,193.02,163.12,143.54,146.86,152.7,167.2,172.32,181.51,155.23,167.65
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA,1975.45,1835.96,1991.9,1939.84,1911.18,2355.16,2152.09,2069.81,1987.69,1720.88,1813.28,1632.95
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A NORTE,492.51,498.1,474.56,502.52,487.26,551.76,532.57,522.45,543.33,537.34,724.81,847.6
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A SUR,68.05,73.42,67.23,64.9,63.35,78.24,330.51,226.78,192.49,180.51,203.63,194.45
